timestamp,source_name,machine_id,service_id,cpu_usage,memory_usage,disk_io,network_in,network_out,request_rate,throughput,response_time,error_rate,congestion_label,is_synthetic,is_noisy,time_index,label_reason,label_rule_version,load_profile
2026-05-17 13:25:14+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,105.42163139486637,107.05859375,3156.559369257217,48983.13790782529,55198.50154096852,32.9264234548225,104181.6394487938,313.1914603696812,2.393617021276596,1,0,0,72,"cpu_high,latency_high,error_rate_high",testbed_rule_v1,mixed
2026-05-17 13:25:19+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,105.26546935609,108.27734375,4130.954228083786,49709.57463144964,55747.139895577406,31.33044955429853,105456.71452702704,339.72007853046455,2.57126886528787,1,0,0,73,"cpu_high,latency_high,error_rate_high",testbed_rule_v1,mixed
2026-05-17 13:25:24+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,105.60040960398656,105.6171875,4020.385820529276,45617.26789111949,51773.48270104455,32.32468191602934,97390.75059216404,344.7525089263676,2.7070925825663235,1,0,0,74,"cpu_high,latency_high,error_rate_high",testbed_rule_v1,mixed
2026-05-17 13:25:29+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,105.59077827167935,107.23828125,3008.814887365328,44957.25991976728,50806.20567712987,32.191396945495306,95763.46559689716,355.4530771316648,2.50272034820457,1,0,0,75,"cpu_high,latency_high,error_rate_high",testbed_rule_v1,mixed
2026-05-17 13:25:34+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,102.86524617679962,106.48046875,3972.24916076091,42947.44428039092,48664.92652745554,30.49186066865045,91612.37080784646,354.3549677152703,2.4110218140068884,1,0,0,76,"cpu_high,latency_high,error_rate_high",testbed_rule_v1,mixed
2026-05-17 13:25:39+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,105.21945368339108,106.54296875,3768.169273229071,48213.51938979184,54078.9492443684,31.033939542455062,102292.46863416024,357.4316987597295,2.4252679075014103,1,0,0,77,"cpu_high,latency_high,error_rate_high",testbed_rule_v1,mixed
2026-05-17 13:25:44+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,105.16928002830348,106.359375,3767.769326021581,42831.461066755175,48604.86731074966,30.85890322241865,91436.32837750483,359.4085194838349,2.212138400453772,1,0,0,78,"cpu_high,latency_high,error_rate_high",testbed_rule_v1,mixed
2026-05-17 13:25:49+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,105.17985495000704,105.671875,3749.3310801295593,48581.95093144361,54558.66931515184,31.64712060213548,103140.62024659544,356.7194184358412,2.212389380530974,1,0,0,79,"cpu_high,latency_high,error_rate_high",testbed_rule_v1,mixed
2026-05-17 13:25:54+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,99.84116022789068,105.671875,3937.858867260844,43756.70805110298,49414.50540231886,31.38401218252788,93171.21345342183,355.4253844300058,2.4539877300613497,1,0,0,80,"cpu_high,latency_high,error_rate_high",testbed_rule_v1,mixed
2026-05-17 13:25:59+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,103.65613697239198,105.25,3800.49368883598,45461.43693331803,51409.19698534756,30.491326950342195,96870.63391866558,354.74635122560284,2.3536165327210106,1,0,0,81,"cpu_high,latency_high,error_rate_high",testbed_rule_v1,mixed
2026-05-17 13:26:04+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,95.22897051579764,105.7421875,3819.013440292731,42072.87778238629,47613.64579012859,31.05530528131889,89686.52357251488,320.7777976938276,2.098765432098765,1,0,0,82,"cpu_high,latency_high,error_rate_high",testbed_rule_v1,mixed
2026-05-17 13:26:09+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,88.36456078357372,105.10546875,3723.827984287356,48929.21236291126,54683.12606041524,32.53014357735733,103612.3384233265,278.96533550913347,1.7678255745433118,1,0,0,83,cpu_high,testbed_rule_v1,mixed
2026-05-17 13:26:14+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,81.31441614185692,106.53515625,3818.8790768039976,45083.093391743656,50916.94193707937,33.73974388467142,96000.03532882304,239.9695741164768,1.4772727272727273,0,0,0,84,normal,testbed_rule_v1,mixed
2026-05-17 13:26:19+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,73.76910115345774,106.23046875,3846.418256879109,49412.67197557209,55461.007304082304,34.742738748417295,104873.6792796544,206.98141306405304,1.1595803423522917,0,0,0,85,normal,testbed_rule_v1,mixed
2026-05-17 13:26:24+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,65.66816903401556,107.0390625,3840.022641642935,50007.50109793587,56153.02591128677,34.96597335378127,106160.52700922264,162.80462717434216,0.986842105263158,0,0,0,86,normal,testbed_rule_v1,mixed
2026-05-17 13:26:29+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,59.02664722516796,106.48828125,3836.83280311064,49744.13427254543,55941.21227932863,35.706286396894136,105685.34655187408,132.32043359435363,0.9409304756926292,0,0,0,87,normal,testbed_rule_v1,mixed
2026-05-17 13:26:34+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,51.09844451091835,107.046875,3819.887033485245,48138.11635598316,54464.01458208058,37.462316864763146,102602.13093806374,100.83181115427872,0.6663249615581752,0,0,0,88,normal,testbed_rule_v1,mixed
2026-05-17 13:26:39+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,38.40681332519279,106.62109375,3126.001679004808,54499.07689915852,61094.48665876362,38.8839817197281,115593.56355792214,72.20430183703552,0.5432098765432098,0,0,0,89,normal,testbed_rule_v1,mixed
2026-05-17 13:26:44+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,31.5086173989388,105.9296875,4143.375195633088,49037.989457831325,55654.96987951808,39.76139327911616,104692.9593373494,45.04339118957935,0.3859141341051615,0,0,0,90,normal,testbed_rule_v1,mixed
2026-05-17 13:26:49+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,20.581552363034376,104.52734375,4026.671549540627,53126.37608231349,59791.60957783365,41.420231968661184,112917.98566014715,24.473402709781634,0.0927213722763096,0,0,0,91,normal,testbed_rule_v1,mixed
2026-05-17 13:26:54+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,21.276255586764925,104.22265625,3835.0027381772575,53125.326142154205,60119.26734025602,44.06935883403422,113244.59348241022,12.17087208017394,0.0435729847494553,0,0,0,92,normal,testbed_rule_v1,mixed
2026-05-17 13:26:59+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,16.155004985232416,103.63671875,4006.847640009783,53235.518171718766,60796.540231709245,44.435092149332775,114032.058403428,9.15406310812844,0.0394632991318074,0,0,0,93,normal,testbed_rule_v1,mixed
2026-05-17 13:27:04+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,16.463389259942403,104.29296875,3813.8485505040567,49875.653284812826,57441.93023886029,44.52355066110195,107317.58352367312,9.135540617959062,0.0787711697518708,0,0,0,94,normal,testbed_rule_v1,mixed
2026-05-17 13:27:09+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,15.726426758344491,104.29296875,2955.318310598669,50865.98768628804,58474.00118917467,44.63033108866442,109339.9888754627,9.066379069547866,0.0785854616895874,0,0,0,95,normal,testbed_rule_v1,mixed
2026-05-17 13:27:14+00:00,docker_prometheus_testbed,docker_host,congestion-webapp,16.53179622641505,104.75,4018.716981132076,50961.97121005923,58600.21851220026,44.85830527497195,109562.1897222595,9.240471044956395,0.1172791243158717,0,0,0,96,normal,testbed_rule_v1,mixed
